1990	DOC_FREQUENCY: 3	BYTE_OFFSET: 4946
1991	DOC_FREQUENCY: 3	BYTE_OFFSET: 4969
1994	DOC_FREQUENCY: 2	BYTE_OFFSET: 4992
1995	DOC_FREQUENCY: 2	BYTE_OFFSET: 5009
1996	DOC_FREQUENCY: 1	BYTE_OFFSET: 5026
1997	DOC_FREQUENCY: 1	BYTE_OFFSET: 5037
1999	DOC_FREQUENCY: 4	BYTE_OFFSET: 5048
19th	DOC_FREQUENCY: 4	BYTE_OFFSET: 5077
19â°c	DOC_FREQUENCY: 1	BYTE_OFFSET: 5106
1mbps	DOC_FREQUENCY: 1	BYTE_OFFSET: 5120
1st	DOC_FREQUENCY: 6	BYTE_OFFSET: 5132
2	DOC_FREQUENCY: 115	BYTE_OFFSET: 5172
20	DOC_FREQUENCY: 14	BYTE_OFFSET: 5858
200	DOC_FREQUENCY: 5	BYTE_OFFSET: 5944
2000	DOC_FREQUENCY: 19	BYTE_OFFSET: 5978
2001	DOC_FREQUENCY: 4	BYTE_OFFSET: 6097
2002	DOC_FREQUENCY: 3	BYTE_OFFSET: 6126
2003	DOC_FREQUENCY: 3	BYTE_OFFSET: 6149
2004	DOC_FREQUENCY: 4	BYTE_OFFSET: 6172
2005	DOC_FREQUENCY: 2	BYTE_OFFSET: 6201
2006	DOC_FREQUENCY: 2	BYTE_OFFSET: 6218
2007	DOC_FREQUENCY: 4	BYTE_OFFSET: 6235
2008	DOC_FREQUENCY: 4	BYTE_OFFSET: 6264
2009	DOC_FREQUENCY: 3	BYTE_OFFSET: 6293
201	DOC_FREQUENCY: 1	BYTE_OFFSET: 6316
2010	DOC_FREQUENCY: 23	BYTE_OFFSET: 6326
2011	DOC_FREQUENCY: 3	BYTE_OFFSET: 6469
2012	DOC_FREQUENCY: 8	BYTE_OFFSET: 6492
2013	DOC_FREQUENCY: 7	BYTE_OFFSET: 6545
2014	DOC_FREQUENCY: 13	BYTE_OFFSET: 6592
2015	DOC_FREQUENCY: 17	BYTE_OFFSET: 6675
2016	DOC_FREQUENCY: 27	BYTE_OFFSET: 6782
2016first	DOC_FREQUENCY: 1	BYTE_OFFSET: 6947
2017	DOC_FREQUENCY: 14	BYTE_OFFSET: 6963
2018	DOC_FREQUENCY: 3	BYTE_OFFSET: 7052
2024	DOC_FREQUENCY: 1	BYTE_OFFSET: 7075
207	DOC_FREQUENCY: 1	BYTE_OFFSET: 7086
208	DOC_FREQUENCY: 1	BYTE_OFFSET: 7096
20border	DOC_FREQUENCY: 1	BYTE_OFFSET: 7106
20cellpadding	DOC_FREQUENCY: 1	BYTE_OFFSET: 7121
20cellspacing	DOC_FREQUENCY: 1	BYTE_OFFSET: 7141
20th	DOC_FREQUENCY: 4	BYTE_OFFSET: 7161
20width	DOC_FREQUENCY: 1	BYTE_OFFSET: 7190
20â°c	DOC_FREQUENCY: 2	BYTE_OFFSET: 7204
21	DOC_FREQUENCY: 8	BYTE_OFFSET: 7224
212	DOC_FREQUENCY: 1	BYTE_OFFSET: 7275
21740	DOC_FREQUENCY: 1	BYTE_OFFSET: 7285
21st	DOC_FREQUENCY: 1	BYTE_OFFSET: 7297
22	DOC_FREQUENCY: 8	BYTE_OFFSET: 7308
220	DOC_FREQUENCY: 1	BYTE_OFFSET: 7359
22100	DOC_FREQUENCY: 1	BYTE_OFFSET: 7369
222	DOC_FREQUENCY: 1	BYTE_OFFSET: 7381
2241	DOC_FREQUENCY: 1	BYTE_OFFSET: 7391
225	DOC_FREQUENCY: 1	BYTE_OFFSET: 7402
227	DOC_FREQUENCY: 1	BYTE_OFFSET: 7412
228	DOC_FREQUENCY: 1	BYTE_OFFSET: 7422
22947	DOC_FREQUENCY: 2	BYTE_OFFSET: 7432
22â¦	DOC_FREQUENCY: 1	BYTE_OFFSET: 7450
23	DOC_FREQUENCY: 4	BYTE_OFFSET: 7465
230	DOC_FREQUENCY: 1	BYTE_OFFSET: 7491
232	DOC_FREQUENCY: 1	BYTE_OFFSET: 7501
234	DOC_FREQUENCY: 1	BYTE_OFFSET: 7511
237	DOC_FREQUENCY: 1	BYTE_OFFSET: 7521
2370	DOC_FREQUENCY: 1	BYTE_OFFSET: 7531
238	DOC_FREQUENCY: 2	BYTE_OFFSET: 7542
24	DOC_FREQUENCY: 11	BYTE_OFFSET: 7558
243	DOC_FREQUENCY: 1	BYTE_OFFSET: 7627
25	DOC_FREQUENCY: 13	BYTE_OFFSET: 7637
250	DOC_FREQUENCY: 1	BYTE_OFFSET: 7718
2500	DOC_FREQUENCY: 1	BYTE_OFFSET: 7728
252	DOC_FREQUENCY: 1	BYTE_OFFSET: 7739
254	DOC_FREQUENCY: 1	BYTE_OFFSET: 7749
26	DOC_FREQUENCY: 10	BYTE_OFFSET: 7759
2608	DOC_FREQUENCY: 1	BYTE_OFFSET: 7822
2631	DOC_FREQUENCY: 1	BYTE_OFFSET: 7833
27	DOC_FREQUENCY: 2	BYTE_OFFSET: 7844
270	DOC_FREQUENCY: 1	BYTE_OFFSET: 7859
2719	DOC_FREQUENCY: 1	BYTE_OFFSET: 7869
272	DOC_FREQUENCY: 1	BYTE_OFFSET: 7880
279	DOC_FREQUENCY: 1	BYTE_OFFSET: 7890
28	DOC_FREQUENCY: 5	BYTE_OFFSET: 7900
286	DOC_FREQUENCY: 1	BYTE_OFFSET: 7933
29	DOC_FREQUENCY: 5	BYTE_OFFSET: 7943
290	DOC_FREQUENCY: 2	BYTE_OFFSET: 7976
292	DOC_FREQUENCY: 1	BYTE_OFFSET: 7992
294	DOC_FREQUENCY: 1	BYTE_OFFSET: 8002
295	DOC_FREQUENCY: 1	BYTE_OFFSET: 8012
2d	DOC_FREQUENCY: 1	BYTE_OFFSET: 8022
2g	DOC_FREQUENCY: 1	BYTE_OFFSET: 8031
2mbps	DOC_FREQUENCY: 1	BYTE_OFFSET: 8040
2nd	DOC_FREQUENCY: 3	BYTE_OFFSET: 8052
2â°c	DOC_FREQUENCY: 2	BYTE_OFFSET: 8074
3	DOC_FREQUENCY: 82	BYTE_OFFSET: 8093
30	DOC_FREQUENCY: 14	BYTE_OFFSET: 8583
300	DOC_FREQUENCY: 7	BYTE_OFFSET: 8670
300m	DOC_FREQUENCY: 1	BYTE_OFFSET: 8716
301	DOC_FREQUENCY: 4	BYTE_OFFSET: 8727
303kb	DOC_FREQUENCY: 1	BYTE_OFFSET: 8755
304	DOC_FREQUENCY: 1	BYTE_OFFSET: 8767
31	DOC_FREQUENCY: 5	BYTE_OFFSET: 8777
3124	DOC_FREQUENCY: 1	BYTE_OFFSET: 8809
315	DOC_FREQUENCY: 1	BYTE_OFFSET: 8820
318596	DOC_FREQUENCY: 1	BYTE_OFFSET: 8830
319th	DOC_FREQUENCY: 1	BYTE_OFFSET: 8843
32	DOC_FREQUENCY: 1	BYTE_OFFSET: 8855
320	DOC_FREQUENCY: 1	BYTE_OFFSET: 8864
33	DOC_FREQUENCY: 2	BYTE_OFFSET: 8874
33095	DOC_FREQUENCY: 1	BYTE_OFFSET: 8889
332	DOC_FREQUENCY: 1	BYTE_OFFSET: 8901
333667	DOC_FREQUENCY: 1	BYTE_OFFSET: 8911
338	DOC_FREQUENCY: 2	BYTE_OFFSET: 8924
33m	DOC_FREQUENCY: 4	BYTE_OFFSET: 8940
34	DOC_FREQUENCY: 4	BYTE_OFFSET: 8968
3430	DOC_FREQUENCY: 1	BYTE_OFFSET: 8994
344	DOC_FREQUENCY: 1	BYTE_OFFSET: 9005
35	DOC_FREQUENCY: 9	BYTE_OFFSET: 9015
350	DOC_FREQUENCY: 2	BYTE_OFFSET: 9072
355	DOC_FREQUENCY: 1	BYTE_OFFSET: 9088
356m	DOC_FREQUENCY: 2	BYTE_OFFSET: 9098
358	DOC_FREQUENCY: 1	BYTE_OFFSET: 9115
3598	DOC_FREQUENCY: 1	BYTE_OFFSET: 9125
36	DOC_FREQUENCY: 4	BYTE_OFFSET: 9136
360	DOC_FREQUENCY: 1	BYTE_OFFSET: 9163
37	DOC_FREQUENCY: 2	BYTE_OFFSET: 9173
37â°f	DOC_FREQUENCY: 2	BYTE_OFFSET: 9187
38	DOC_FREQUENCY: 3	BYTE_OFFSET: 9207
381	DOC_FREQUENCY: 1	BYTE_OFFSET: 9228
3826	DOC_FREQUENCY: 2	BYTE_OFFSET: 9238
39	DOC_FREQUENCY: 4	BYTE_OFFSET: 9255
394	DOC_FREQUENCY: 1	BYTE_OFFSET: 9282
3ctable	DOC_FREQUENCY: 1	BYTE_OFFSET: 9292
3d	DOC_FREQUENCY: 2	BYTE_OFFSET: 9306
3g	DOC_FREQUENCY: 1	BYTE_OFFSET: 9321
3gp	DOC_FREQUENCY: 5	BYTE_OFFSET: 9330
3gpp	DOC_FREQUENCY: 5	BYTE_OFFSET: 9364
3rd	DOC_FREQUENCY: 3	BYTE_OFFSET: 9399
3â	DOC_FREQUENCY: 1	BYTE_OFFSET: 9421
3â°c	DOC_FREQUENCY: 2	BYTE_OFFSET: 9435
4	DOC_FREQUENCY: 58	BYTE_OFFSET: 9454
40	DOC_FREQUENCY: 7	BYTE_OFFSET: 9802
400	DOC_FREQUENCY: 4	BYTE_OFFSET: 9847
4000	DOC_FREQUENCY: 1	BYTE_OFFSET: 9875
401	DOC_FREQUENCY: 1	BYTE_OFFSET: 9886
405	DOC_FREQUENCY: 1	BYTE_OFFSET: 9896
41	DOC_FREQUENCY: 3	BYTE_OFFSET: 9906
42	DOC_FREQUENCY: 5	BYTE_OFFSET: 9926
43	DOC_FREQUENCY: 3	BYTE_OFFSET: 9959
431	DOC_FREQUENCY: 1	BYTE_OFFSET: 9979
434	DOC_FREQUENCY: 1	BYTE_OFFSET: 9989
437	DOC_FREQUENCY: 1	BYTE_OFFSET: 9999
44	DOC_FREQUENCY: 4	BYTE_OFFSET: 10009
443	DOC_FREQUENCY: 1	BYTE_OFFSET: 10036
45	DOC_FREQUENCY: 10	BYTE_OFFSET: 10046
46	DOC_FREQUENCY: 2	BYTE_OFFSET: 10109
460	DOC_FREQUENCY: 1	BYTE_OFFSET: 10124
47	DOC_FREQUENCY: 1	BYTE_OFFSET: 10134
473	DOC_FREQUENCY: 1	BYTE_OFFSET: 10143
476	DOC_FREQUENCY: 1	BYTE_OFFSET: 10153
48	DOC_FREQUENCY: 5	BYTE_OFFSET: 10163
480	DOC_FREQUENCY: 1	BYTE_OFFSET: 10196
487	DOC_FREQUENCY: 1	BYTE_OFFSET: 10206
49	DOC_FREQUENCY: 1	BYTE_OFFSET: 10216
490	DOC_FREQUENCY: 1	BYTE_OFFSET: 10225
49th	DOC_FREQUENCY: 1	BYTE_OFFSET: 10235
4b	DOC_FREQUENCY: 2	BYTE_OFFSET: 10246
4g	DOC_FREQUENCY: 2	BYTE_OFFSET: 10261
4th	DOC_FREQUENCY: 2	BYTE_OFFSET: 10276
5	DOC_FREQUENCY: 62	BYTE_OFFSET: 10292
50	DOC_FREQUENCY: 13	BYTE_OFFSET: 10666
500	DOC_FREQUENCY: 6	BYTE_OFFSET: 10745
50s	DOC_FREQUENCY: 1	BYTE_OFFSET: 10785
51	DOC_FREQUENCY: 2	BYTE_OFFSET: 10795
516	DOC_FREQUENCY: 1	BYTE_OFFSET: 10810
52	DOC_FREQUENCY: 8	BYTE_OFFSET: 10820
520	DOC_FREQUENCY: 1	BYTE_OFFSET: 10871
522	DOC_FREQUENCY: 2	BYTE_OFFSET: 10881
524	DOC_FREQUENCY: 1	BYTE_OFFSET: 10897
525	DOC_FREQUENCY: 1	BYTE_OFFSET: 10907
53	DOC_FREQUENCY: 4	BYTE_OFFSET: 10917
532	DOC_FREQUENCY: 1	BYTE_OFFSET: 10944
537	DOC_FREQUENCY: 1	BYTE_OFFSET: 10954
54	DOC_FREQUENCY: 5	BYTE_OFFSET: 10964
540	DOC_FREQUENCY: 1	BYTE_OFFSET: 10997
54bn	DOC_FREQUENCY: 3	BYTE_OFFSET: 11007
55	DOC_FREQUENCY: 6	BYTE_OFFSET: 11030
553	DOC_FREQUENCY: 3	BYTE_OFFSET: 11069
557	DOC_FREQUENCY: 1	BYTE_OFFSET: 11091
559	DOC_FREQUENCY: 1	BYTE_OFFSET: 11101
561st	DOC_FREQUENCY: 1	BYTE_OFFSET: 11111
57	DOC_FREQUENCY: 1	BYTE_OFFSET: 11123
58	DOC_FREQUENCY: 2	BYTE_OFFSET: 11132
5813	DOC_FREQUENCY: 1	BYTE_OFFSET: 11147
584	DOC_FREQUENCY: 1	BYTE_OFFSET: 11158
587	DOC_FREQUENCY: 1	BYTE_OFFSET: 11168
589	DOC_FREQUENCY: 1	BYTE_OFFSET: 11178
594	DOC_FREQUENCY: 2	BYTE_OFFSET: 11188
598	DOC_FREQUENCY: 3	BYTE_OFFSET: 11202
5cm	DOC_FREQUENCY: 1	BYTE_OFFSET: 11224
6	DOC_FREQUENCY: 25	BYTE_OFFSET: 11234
60	DOC_FREQUENCY: 9	BYTE_OFFSET: 11386
600mb	DOC_FREQUENCY: 4	BYTE_OFFSET: 11443
60s	DOC_FREQUENCY: 1	BYTE_OFFSET: 11473
60â°	DOC_FREQUENCY: 1	BYTE_OFFSET: 11483
61	DOC_FREQUENCY: 5	BYTE_OFFSET: 11496
618	DOC_FREQUENCY: 2	BYTE_OFFSET: 11529
62	DOC_FREQUENCY: 3	BYTE_OFFSET: 11545
6209	DOC_FREQUENCY: 1	BYTE_OFFSET: 11566
62959	DOC_FREQUENCY: 2	BYTE_OFFSET: 11577
63	DOC_FREQUENCY: 6	BYTE_OFFSET: 11595
633	DOC_FREQUENCY: 1	BYTE_OFFSET: 11634
63â°f	DOC_FREQUENCY: 2	BYTE_OFFSET: 11644
64	DOC_FREQUENCY: 4	BYTE_OFFSET: 11664
649	DOC_FREQUENCY: 1	BYTE_OFFSET: 11691
65	DOC_FREQUENCY: 8	BYTE_OFFSET: 11701
66	DOC_FREQUENCY: 4	BYTE_OFFSET: 11752
667	DOC_FREQUENCY: 1	BYTE_OFFSET: 11779
67	DOC_FREQUENCY: 1	BYTE_OFFSET: 11789
677	DOC_FREQUENCY: 1	BYTE_OFFSET: 11798
68	DOC_FREQUENCY: 1	BYTE_OFFSET: 11808
684th	DOC_FREQUENCY: 1	BYTE_OFFSET: 11817
687	DOC_FREQUENCY: 1	BYTE_OFFSET: 11829
688	DOC_FREQUENCY: 1	BYTE_OFFSET: 11839
69	DOC_FREQUENCY: 4	BYTE_OFFSET: 11849
693	DOC_FREQUENCY: 1	BYTE_OFFSET: 11876
6â°c	DOC_FREQUENCY: 2	BYTE_OFFSET: 11886
7	DOC_FREQUENCY: 25	BYTE_OFFSET: 11905
70	DOC_FREQUENCY: 6	BYTE_OFFSET: 12056
700	DOC_FREQUENCY: 2	BYTE_OFFSET: 12095
70778	DOC_FREQUENCY: 1	BYTE_OFFSET: 12111
70â°	DOC_FREQUENCY: 1	BYTE_OFFSET: 12123
717	DOC_FREQUENCY: 1	BYTE_OFFSET: 12136
72	DOC_FREQUENCY: 1	BYTE_OFFSET: 12146
7250	DOC_FREQUENCY: 1	BYTE_OFFSET: 12155
73	DOC_FREQUENCY: 3	BYTE_OFFSET: 12166
730	DOC_FREQUENCY: 1	BYTE_OFFSET: 12187
74	DOC_FREQUENCY: 1	BYTE_OFFSET: 12197
7431	DOC_FREQUENCY: 1	BYTE_OFFSET: 12206
75	DOC_FREQUENCY: 4	BYTE_OFFSET: 12217
75m	DOC_FREQUENCY: 1	BYTE_OFFSET: 12244
75meter	DOC_FREQUENCY: 1	BYTE_OFFSET: 12254
75meters	DOC_FREQUENCY: 1	BYTE_OFFSET: 12268
76	DOC_FREQUENCY: 2	BYTE_OFFSET: 12283
760	DOC_FREQUENCY: 1	BYTE_OFFSET: 12298
77	DOC_FREQUENCY: 2	BYTE_OFFSET: 12308
771	DOC_FREQUENCY: 1	BYTE_OFFSET: 12323
777	DOC_FREQUENCY: 1	BYTE_OFFSET: 12333
778	DOC_FREQUENCY: 1	BYTE_OFFSET: 12343
78	DOC_FREQUENCY: 2	BYTE_OFFSET: 12353
789	DOC_FREQUENCY: 1	BYTE_OFFSET: 12367
